"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP5"
"44","GTD","Andy Lally","74","1:22.906","1:44:28.244","Green","Track","4.356","7.386","4.413","8.486","7.715","2.010","0.540","6.877","15.280","15.454","5.763","4.626","151.515"
"93","GTD","Lawson Aschenbach","74","1:21.659","1:44:30.398","Green","Track","4.329","7.409","4.412","8.377","7.646","1.998","0.537","6.960","14.846","15.013","5.545","4.587","152.362"
"14","GTD","Dominik Baumann","75","1:22.421","1:44:33.141","Green","Track","4.267","7.317","4.361","8.487","7.641","1.978","0.531","6.866","15.146","15.405","5.741","4.681","154.083"
"31","P","Felipe Nasr","80","1:16.405","1:44:33.289","Green","Track","3.838","6.273","4.007","7.910","7.047","1.839","0.496","6.441","13.765","14.466","5.778","4.545","164.956"
"99","P","Stephen Simpson","80","1:15.675","1:44:33.522","Green","Track","3.861","6.421","3.949","7.853","6.928","1.799","0.483","6.279","13.901","13.968","5.536","4.697","169.396"
"22","P","Pipo Derani","80","1:15.092","1:44:34.127","Green","Track","3.819","6.514","3.994","7.886","6.868","1.802","0.485","6.538","13.776","13.825","5.392","4.193","168.697"
"912","GTLM","Laurens Vanthoor","76","1:20.783","1:44:38.579","Green","Track","4.235","7.330","4.417","8.329","7.487","1.949","0.527","6.764","14.789","14.979","5.537","4.440","155.253"
"7","P","Ricky Taylor","81","1:15.446","1:44:45.499","Green","Track","4.050","6.867","4.025","8.044","6.940","1.809","0.488","6.446","13.802","13.555","5.183","4.237","167.660"
"67","GTLM","Richard Westbrook","76","1:21.112","1:44:49.551","Green","Track","4.221","7.231","4.405","8.239","7.550","1.964","0.527","7.089","14.893","14.984","5.443","4.566","155.253"
"85","P","Simon Trummer","79","1:19.861","1:44:49.764","Green","Track","4.305","7.282","4.225","8.330","7.053","1.828","0.491","6.778","14.606","15.022","5.584","4.357","166.636"
"3","GTLM","Jan Magnussen","76","1:21.069","1:44:50.416","Green","Track","4.168","7.115","4.340","8.473","7.454","1.926","0.516","7.031","15.063","15.000","5.431","4.552","158.562"
"66","GTLM","Joey Hand","76","1:21.234","1:44:50.793","Green","Track","4.244","7.165","4.402","8.305","7.467","1.930","0.517","6.979","15.163","14.972","5.607","4.483","158.256"
"6","P","Juan Pablo Montoya","81","1:15.841","1:44:51.070","Green","Track","3.870","6.493","4.104","8.072","7.030","1.814","0.487","6.487","13.943","13.815","5.401","4.325","168.004"
"2","P","Ryan Dalziel","79","1:16.399","1:44:52.452","Green","Track","3.885","6.637","4.139","8.176","6.975","1.815","0.490","6.661","14.225","13.958","5.220","4.218","166.976"
"911","GTLM","Patrick Pilet","76","1:21.073","1:44:55.051","Green","Track","4.184","7.118","4.373","8.540","7.529","1.955","0.524","7.057","14.861","14.906","5.596","4.430","156.142"
"77","P","Tristan Nunez","81","1:15.418","1:44:55.656","Green","Track","3.865","6.373","4.051","8.026","6.976","1.835","0.494","6.432","13.743","14.080","5.318","4.225","165.624"
"4","GTLM","Oliver Gavin","76","1:21.545","1:44:56.589","Green","Track","4.178","7.230","4.424","8.460","7.545","1.938","0.518","6.952","14.967","15.192","5.601","4.540","157.950"
"15","GTD","David Heinemeier Hansson","75","1:22.855","1:45:00.657","Green","Track","4.295","7.384","4.391","8.582","7.658","1.979","0.533","7.040","15.263","15.393","5.712","4.625","153.505"
"75","GTD","Maro Engel","59","1:22.061","1:45:03.240","Green","Track","4.262","7.360","4.393","8.413","7.652","1.989","0.532","6.980","15.063","15.167","5.681","4.569","153.794"
"54","P","Colin Braun","79","1:15.305","1:45:04.700","Green","Track","3.807","6.553","3.998","7.935","6.923","1.797","0.483","6.427","14.084","13.749","5.339","4.210","169.396"
"24","GTLM","Jesse Krohn","76","1:20.218","1:45:09.471","Green","Track","4.172","7.144","4.349","8.307","7.378","1.918","0.516","6.816","14.739","14.930","5.466","4.483","158.562"
"5","P","Filipe Albuquerque","81","1:15.347","1:45:11.751","Green","Track","3.867","6.507","4.096","7.875","7.037","1.833","0.493","6.566","13.787","13.756","5.283","4.247","165.960"
"58","GTD","Patrick Long","74","1:37.321","1:45:20.006","Green","Track","12.919","10.374","4.863","9.361","7.927","2.029","0.544","7.304","15.918","15.765","5.598","4.719","150.401"
"10","P","Jordan Taylor","81","1:17.850","1:45:21.796","Green","Track","4.014","7.014","4.193","8.134","7.051","1.847","0.498","6.632","14.745","14.157","5.304","4.261","164.294"
"63","GTD","Alessandro Balzan","74","1:22.842","1:45:24.111","Green","Track","4.287","7.322","4.397","8.354","7.662","1.999","0.537","6.959","15.136","15.704","5.790","4.695","152.362"
"25","GTLM","Connor De Phillippi","77","1:21.884","1:45:25.513","Green","Track","4.069","7.207","4.364","8.648","7.281","1.884","0.507","6.940","15.249","15.535","5.673","4.527","161.377"
"33","GTD","Jeroen Bleekemolen","74","1:22.009","1:45:27.483","Green","Track","4.273","7.433","4.448","8.417","7.698","1.999","0.537","6.958","14.849","15.187","5.569","4.641","152.362"
"38","P","Kyle Masson","80","1:15.483","1:45:32.196","Green","Track","3.804","6.467","4.052","8.041","6.951","1.799","0.482","6.638","13.763","13.839","5.404","4.243","169.747"
"86","GTD","Alvaro Parente","75","1:21.530","1:45:38.048","Green","Track","4.338","7.320","4.408","8.367","7.641","1.996","0.537","6.787","14.950","15.061","5.534","4.591","152.362"
"16","GTD","Wolf Henzler","74","1:22.174","1:45:42.677","Green","Track","4.294","7.401","4.438","8.378","7.669","1.991","0.536","6.931","15.011","15.229","5.704","4.592","152.646"
"52","P","Sebastian Saavedra","81","1:16.493","1:45:43.164","Green","Track","3.885","6.537","4.104","7.897","6.975","1.817","0.488","6.284","14.598","14.349","5.307","4.252","167.660"
"48","GTD","Bryan Sellers","75","1:21.721","1:45:44.485","Green","Track","4.237","7.296","4.370","8.334","7.659","1.994","0.535","6.863","14.894","15.375","5.615","4.549","152.931"
"31","P","Felipe Nasr","81","1:15.829","1:45:49.118","Green","Track","3.925","6.519","4.059","7.961","7.040","1.836","0.493","6.807","13.970","13.753","5.253","4.213","165.960"
"99","P","Stephen Simpson","81","1:17.188","1:45:50.710","Green","Track","3.907","6.905","4.099","8.026","6.946","1.796","0.481","6.547","14.558","14.209","5.466","4.248","170.100"
"22","P","Pipo Derani","81","1:17.216","1:45:51.343","Green","Track","3.862","6.955","4.036","7.999","6.880","1.795","0.484","6.542","14.997","14.160","5.290","4.216","169.046"
"44","GTD","Andy Lally","75","1:23.092","1:45:51.336","Green","Track","4.316","7.335","4.431","8.517","7.772","2.009","0.539","6.878","15.187","15.487","5.697","4.924","151.796"
"93","GTD","Lawson Aschenbach","75","1:23.102","1:45:53.500","Green","Track","4.250","7.320","4.372","8.293","7.643","1.997","0.536","6.886","15.947","15.625","5.628","4.605","152.646"
"14","GTD","Dominik Baumann","76","1:22.989","1:45:56.130","Green","Track","4.399","7.630","4.425","8.501","7.651","1.973","0.529","6.955","15.140","15.365","5.820","4.601","154.666"
"912","GTLM","Laurens Vanthoor","77","1:20.453","1:45:59.032","Green","Track","4.166","7.246","4.356","8.297","7.479","1.950","0.526","6.880","14.620","14.918","5.540","4.475","155.548"
"96","GTD","Bill Auberlen","75","1:57.153","1:45:59.187","Green","Pit","4.235","7.466","4.381","8.537","7.628","1.971","0.528","7.227","15.484","15.587","6.820","37.289","154.959"
"7","P","Ricky Taylor","82","1:13.856","1:45:59.355","Green","Track","3.782","6.130","3.874","7.775","6.895","1.805","0.486","6.358","13.790","13.560","5.187","4.214","168.350"
"85","P","Simon Trummer","80","1:15.271","1:46:05.035","Green","Track","3.834","6.578","3.990","7.941","6.973","1.816","0.488","6.443","13.868","13.780","5.281","4.279","167.660"
"6","P","Juan Pablo Montoya","82","1:15.676","1:46:06.746","Green","Track","3.907","6.818","4.123","8.066","6.992","1.816","0.488","6.615","13.816","13.594","5.147","4.294","167.660"
"67","GTLM","Richard Westbrook","77","1:20.754","1:46:10.305","Green","Track","4.278","7.259","4.386","8.311","7.529","1.949","0.523","6.862","14.747","14.931","5.421","4.558","156.440"
"2","P","Ryan Dalziel","80","1:17.917","1:46:10.369","Green","Track","3.858","6.572","4.234","8.158","6.886","1.798","0.486","6.641","14.632","14.936","5.485","4.231","168.350"
"3","GTLM","Jan Magnussen","77","1:20.737","1:46:11.153","Green","Track","4.196","7.214","4.414","8.242","7.444","1.932","0.519","6.997","14.921","14.919","5.447","4.492","157.646"
"66","GTLM","Joey Hand","77","1:20.898","1:46:11.691","Green","Track","4.289","7.227","4.326","8.368","7.496","1.939","0.519","6.887","14.794","14.968","5.540","4.545","157.646"
"77","P","Tristan Nunez","82","1:16.184","1:46:11.840","Green","Track","3.937","6.753","4.070","7.891","6.976","1.839","0.495","6.438","13.742","14.124","5.617","4.302","165.289"
"911","GTLM","Patrick Pilet","77","1:20.438","1:46:15.489","Green","Track","4.188","7.172","4.406","8.277","7.515","1.954","0.523","6.823","14.605","14.756","5.739","4.480","156.440"
"4","GTLM","Oliver Gavin","77","1:20.340","1:46:16.929","Green","Track","4.155","7.152","4.318","8.237","7.511","1.939","0.521","6.737","14.702","14.814","5.713","4.541","157.041"
"54","P","Colin Braun","80","1:17.387","1:46:22.087","Green","Track","3.786","6.481","4.024","7.948","6.946","1.798","0.482","6.562","15.436","14.333","5.339","4.252","169.747"
"75","GTD","Maro Engel","60","1:22.134","1:46:25.374","Green","Track","4.288","7.407","4.427","8.453","7.658","1.984","0.533","6.891","15.070","15.206","5.606","4.611","153.505"
"5","P","Filipe Albuquerque","82","1:15.879","1:46:27.630","Green","Track","3.884","6.488","4.056","7.825","7.028","1.825","0.493","6.830","14.103","13.795","5.343","4.209","165.960"
"24","GTLM","Jesse Krohn","77","1:20.179","1:46:29.650","Green","Track","4.071","6.986","4.304","8.375","7.376","1.917","0.516","6.811","14.972","14.862","5.405","4.584","158.562"
"15","GTD","David Heinemeier Hansson","76","1:31.030","1:46:31.687","Green","Pit","4.248","7.272","4.371","8.620","7.665","1.992","0.535","7.053","15.530","15.448","7.266","11.030","152.931"
"10","P","Jordan Taylor","82","1:15.485","1:46:37.281","Green","Track","3.911","6.505","4.120","7.987","7.093","1.863","0.501","6.417","13.757","13.756","5.335","4.240","163.310"
"58","GTD","Patrick Long","75","1:23.544","1:46:43.550","Green","Track","4.379","7.436","4.573","8.830","7.794","2.013","0.541","7.159","15.260","15.403","5.555","4.601","151.235"
"25","GTLM","Connor De Phillippi","78","1:20.812","1:46:46.325","Green","Track","4.079","7.073","4.248","8.379","7.250","1.893","0.508","7.015","15.022","15.153","5.557","4.635","161.059"
"63","GTD","Alessandro Balzan","75","1:22.502","1:46:46.613","Green","Track","4.320","7.343","4.400","8.397","7.638","1.994","0.535","6.865","15.063","15.142","6.166","4.639","152.931"
"38","P","Kyle Masson","81","1:16.215","1:46:48.411","Green","Track","3.830","6.443","4.025","8.134","6.975","1.801","0.481","6.511","14.071","14.251","5.456","4.237","170.100"
"33","GTD","Jeroen Bleekemolen","75","1:21.858","1:46:49.341","Green","Track","4.276","7.407","4.409","8.309","7.692","1.999","0.538","6.835","14.834","15.334","5.627","4.598","152.078"
"86","GTD","Alvaro Parente","76","1:21.346","1:46:59.394","Green","Track","4.260","7.221","4.386","8.326","7.657","2.004","0.538","6.810","14.932","14.991","5.667","4.554","152.078"
"52","P","Sebastian Saavedra","82","1:16.450","1:46:59.614","Green","Track","4.104","7.130","4.095","7.955","6.980","1.820","0.490","6.251","13.894","13.989","5.518","4.224","166.976"
"31","P","Felipe Nasr","82","1:15.692","1:47:04.810","Green","Track","3.869","6.332","4.006","7.880","7.040","1.835","0.494","6.477","13.802","14.072","5.598","4.287","165.624"
"16","GTD","Wolf Henzler","75","1:22.145","1:47:04.822","Green","Track","4.315","7.369","4.464","8.394","7.632","1.985","0.535","6.922","15.040","15.270","5.638","4.581","152.931"
"99","P","Stephen Simpson","82","1:15.438","1:47:06.148","Green","Track","3.869","6.436","3.983","7.987","6.903","1.795","0.482","6.241","14.023","13.901","5.623","4.195","169.747"
"48","GTD","Bryan Sellers","76","1:21.599","1:47:06.084","Green","Track","4.255","7.298","4.360","8.310","7.657","1.992","0.535","6.853","14.790","15.273","5.712","4.564","152.931"
"22","P","Pipo Derani","82","1:15.121","1:47:06.464","Green","Track","3.827","6.422","3.972","7.894","6.876","1.792","0.482","6.428","13.928","13.922","5.392","4.186","169.747"
"44","GTD","Andy Lally","76","1:23.051","1:47:14.387","Green","Track","4.418","7.500","4.475","8.542","7.757","2.006","0.538","6.855","15.097","15.436","5.762","4.665","152.078"
"7","P","Ricky Taylor","83","1:15.660","1:47:15.015","Green","Track","3.792","6.480","3.963","7.894","6.917","1.795","0.485","6.422","13.785","14.375","5.563","4.189","168.697"
"93","GTD","Lawson Aschenbach","76","1:22.365","1:47:15.865","Green","Track","4.279","7.382","4.399","8.242","7.607","1.987","0.534","6.876","14.975","15.387","5.876","4.821","153.218"
"912","GTLM","Laurens Vanthoor","78","1:20.274","1:47:19.306","Green","Track","4.309","7.178","4.322","8.215","7.464","1.944","0.520","6.825","14.566","14.810","5.707","4.414","157.343"
"85","P","Simon Trummer","81","1:14.898","1:47:19.933","Green","Track","3.846","6.412","3.960","7.915","6.934","1.803","0.485","6.345","13.842","13.766","5.389","4.201","168.697"
"6","P","Juan Pablo Montoya","83","1:14.277","1:47:21.023","Green","Track","3.839","6.278","3.955","7.829","6.976","1.814","0.487","6.367","13.720","13.576","5.179","4.257","168.004"
"2","P","Ryan Dalziel","81","1:15.189","1:47:25.558","Green","Track","3.891","6.546","4.027","7.963","6.924","1.816","0.489","6.518","13.851","13.768","5.207","4.189","167.317"
"14","GTD","Dominik Baumann","77","1:30.127","1:47:26.257","Green","Pit","4.242","7.429","4.371","8.454","7.666","1.981","0.531","7.032","15.198","15.448","6.603","11.172","154.083"
"77","P","Tristan Nunez","83","1:15.777","1:47:27.617","Green","Track","3.948","6.791","4.279","8.061","7.003","1.831","0.496","6.585","13.698","13.643","5.233","4.209","164.956"
"67","GTLM","Richard Westbrook","78","1:20.426","1:47:30.731","Green","Track","4.238","7.237","4.370","8.192","7.499","1.949","0.522","6.936","14.645","14.751","5.505","4.582","156.740"
"3","GTLM","Jan Magnussen","78","1:20.352","1:47:31.505","Green","Track","4.179","7.121","4.398","8.547","7.467","1.927","0.516","6.802","14.625","14.795","5.486","4.489","158.562"
"66","GTLM","Joey Hand","78","1:20.416","1:47:32.107","Green","Track","4.245","7.244","4.391","8.317","7.500","1.931","0.517","6.836","14.657","14.822","5.389","4.567","158.256"
"96","GTD","Bill Auberlen","76","1:36.804","1:47:35.991","Green","Track","12.538","10.653","4.896","9.602","7.774","1.987","0.532","7.328","15.693","15.509","5.628","4.664","153.794"
"911","GTLM","Patrick Pilet","78","1:20.607","1:47:36.096","Green","Track","4.219","7.132","4.362","8.347","7.457","1.943","0.521","6.782","14.788","14.949","5.638","4.469","157.041"
"4","GTLM","Oliver Gavin","78","1:20.395","1:47:37.324","Green","Track","4.175","7.145","4.359","8.221","7.482","1.932","0.519","6.833","14.774","14.892","5.518","4.545","157.646"
"54","P","Colin Braun","81","1:15.407","1:47:37.494","Green","Track","3.781","6.328","3.946","7.938","6.958","1.796","0.482","6.395","14.106","13.801","5.584","4.292","169.747"
"5","P","Filipe Albuquerque","83","1:15.112","1:47:42.742","Green","Track","3.881","6.513","4.060","7.858","7.046","1.834","0.494","6.520","13.732","13.751","5.235","4.188","165.624"
"75","GTD","Maro Engel","61","1:21.965","1:47:47.339","Green","Track","4.256","7.302","4.373","8.358","7.628","1.982","0.531","6.951","15.162","15.166","5.664","4.592","154.083"
"24","GTLM","Jesse Krohn","78","1:19.805","1:47:49.455","Green","Track","4.095","7.023","4.334","8.448","7.368","1.910","0.514","6.797","14.707","14.734","5.379","4.496","159.179"
"10","P","Jordan Taylor","83","1:14.877","1:47:52.158","Green","Track","3.890","6.382","4.055","7.848","7.050","1.851","0.497","6.446","13.734","13.630","5.220","4.274","164.624"
"58","GTD","Patrick Long","76","1:21.897","1:48:05.447","Green","Track","4.319","7.370","4.418","8.266","7.692","1.994","0.536","6.924","15.073","15.108","5.590","4.607","152.646"
"38","P","Kyle Masson","82","1:17.315","1:48:05.726","Green","Track","3.812","6.427","4.042","8.115","6.924","1.785","0.479","6.911","14.726","14.469","5.381","4.244","170.810"
"25","GTLM","Connor De Phillippi","79","1:20.286","1:48:06.611","Green","Track","4.086","7.045","4.269","8.363","7.253","1.894","0.510","6.909","14.651","15.101","5.723","4.482","160.428"
"63","GTD","Alessandro Balzan","76","1:22.620","1:48:09.233","Green","Track","4.308","7.423","4.509","8.743","7.696","1.992","0.535","7.007","15.001","15.130","5.693","4.583","152.931"
"33","GTD","Jeroen Bleekemolen","76","1:21.505","1:48:10.846","Green","Track","4.257","7.329","4.398","8.303","7.685","1.998","0.536","6.873","14.860","15.118","5.551","4.597","152.646"
"52","P","Sebastian Saavedra","83","1:14.663","1:48:14.277","Green","Track","3.905","6.507","3.964","7.806","6.929","1.811","0.488","6.269","13.941","13.631","5.227","4.185","167.660"
"31","P","Felipe Nasr","83","1:14.848","1:48:19.658","Green","Track","3.885","6.326","4.013","7.807","7.021","1.832","0.494","6.470","13.799","13.794","5.212","4.195","165.624"
"99","P","Stephen Simpson","83","1:15.191","1:48:21.339","Green","Track","3.854","6.510","3.961","7.856","6.947","1.797","0.482","6.293","13.847","13.857","5.539","4.248","169.747"
